Data,Time,Open,High,Low,Close,Voltick,Volume
2018.12.12,11:37,88175.00000,88195.00000,88100.00000,88115.00000,2725,10082
2018.12.12,11:38,88120.00000,88210.00000,88120.00000,88190.00000,2076,7823
2018.12.12,11:39,88190.00000,88255.00000,88175.00000,88240.00000,2040,7141
2018.12.12,11:40,88240.00000,88315.00000,88205.00000,88240.00000,4974,15840
2018.12.12,11:41,88245.00000,88305.00000,88230.00000,88260.00000,2216,6503
2018.12.12,11:42,88260.00000,88300.00000,88225.00000,88245.00000,1553,5998
2018.12.12,11:43,88245.00000,88250.00000,88165.00000,88185.00000,2251,7917
2018.12.12,11:44,88185.00000,88185.00000,88120.00000,88155.00000,2544,9374
2018.12.12,11:45,88155.00000,88160.00000,88050.00000,88115.00000,5850,18434
2018.12.12,11:46,88120.00000,88210.00000,88115.00000,88165.00000,2636,9153
2018.12.12,11:47,88165.00000,88205.00000,88105.00000,88170.00000,2148,7315
2018.12.12,11:48,88180.00000,88200.00000,88110.00000,88155.00000,1709,5778
2018.12.12,11:49,88150.00000,88250.00000,88150.00000,88250.00000,3179,10902
2018.12.12,11:50,88250.00000,88340.00000,88215.00000,88320.00000,5522,17660
2018.12.12,11:51,88320.00000,88375.00000,88300.00000,88370.00000,3734,12605
2018.12.12,11:52,88370.00000,88375.00000,88330.00000,88365.00000,2207,8189
2018.12.12,11:53,88365.00000,88430.00000,88355.00000,88415.00000,3851,13374
2018.12.12,11:54,88420.00000,88430.00000,88385.00000,88430.00000,1840,7126
2018.12.12,11:55,88425.00000,88480.00000,88400.00000,88465.00000,3190,10826
2018.12.12,11:56,88470.00000,88495.00000,88445.00000,88465.00000,1685,5674
2018.12.12,11:57,88465.00000,88500.00000,88435.00000,88475.00000,2302,8479
2018.12.12,11:58,88480.00000,88510.00000,88440.00000,88460.00000,1931,6611
2018.12.12,11:59,88465.00000,88515.00000,88460.00000,88485.00000,1798,6672
2018.12.12,12:00,88485.00000,88530.00000,88440.00000,88515.00000,2640,9091
2018.12.12,12:01,88510.00000,88545.00000,88485.00000,88490.00000,2285,8238
2018.12.12,12:02,88490.00000,88495.00000,88450.00000,88485.00000,1571,5087
2018.12.12,12:03,88485.00000,88520.00000,88450.00000,88490.00000,1726,5707
2018.12.12,12:04,88490.00000,88525.00000,88475.00000,88490.00000,1180,3985
2018.12.12,12:05,88485.00000,88520.00000,88465.00000,88470.00000,1026,3964
2018.12.12,12:06,88475.00000,88500.00000,88420.00000,88440.00000,2692,8999
2018.12.12,12:07,88435.00000,88445.00000,88380.00000,88410.00000,3101,11290
2018.12.12,12:08,88410.00000,88445.00000,88405.00000,88415.00000,1508,4867
2018.12.12,12:09,88415.00000,88445.00000,88385.00000,88385.00000,1510,4913
